id,hash,k_count,n_SKolmogorov,n_MKolmogorov,M.MeanSyllablesPerWord,S.DependentC,L.Density,n_NDW_value,text_len_mean,text_len_std,t_mean_10000,t_std_10000,log_t_mean,log_t_std,p_510_no/len,p_1000_no/len,p_2000_no/len,p_5000_no/len,p_10000_no/len,del/len_mean,del/len_std,revision_t/len_filter_10000_mean,separator_t/t_filter_10000_mean,word_t/t_filter_10000_mean,jumps/s,chunks/s,latency/s,fluency/s,kmeans_label
134,1f5d2,23564.0,0.015327914765534169,0.04495844300724728,1.5532558492118278,0.48924731182795705,0.5175996597467741,0.14411904493100944,92.43010752688171,38.630970029159,590.3083517229672,1484.651916862451,5.686249726122974,0.9962783401273436,0.2660112682534207,0.10187420949752787,0.0633551799471082,0.036161894906289516,0.02282396228584569,0.14172646877099965,0.1315516970465671,249.20093135563988,0.25978802205273344,0.5315699574520203,1.2365591397849462,1.3709677419354838,0.2339178487401476,-0.04981236857325829,1.0
135,20229,26717.0,-0.10578668188472627,-0.001518828532729749,1.5307032049578124,0.5260416666661458,0.5093949255255209,0.2371202915906039,100.29947916666669,45.85162760092614,433.61881947823485,1337.6409287087565,5.21926160757182,0.9857070373330348,0.11639914119210715,0.07601472242102035,0.049534812391371016,0.028984766383805337,0.017687353031387385,0.16540300222763418,0.11699064488133565,225.25743788978642,0.2690976266926807,0.5881389125042134,2.21875,2.177083333333333,-0.02544117998106972,0.06119756033512683,1.0
136,20446,14009.0,-0.08497978167449785,-0.07162367836315779,1.5997650622252098,0.3613445378151261,0.5382142415084034,0.17630350455765953,94.39495798319328,45.232959800666684,476.30601756014005,1291.4435191509365,5.475205593479068,0.9468287937174156,0.16737064413938754,0.07541358676522351,0.044174586413234775,0.023495248152059132,0.015399507215769097,0.08378547304343269,0.08339256008203959,166.37671594508973,0.321246259391698,0.5186871226047598,1.1932773109243695,1.8403361344537812,-0.3623911414520517,-0.14947515301249145,0.0
137,20bd2,36550.0,-0.1000398708759927,0.002648040268759103,1.5498694033630305,1.2060606060606058,0.5128370379218181,0.2864000678932116,144.87151515151513,76.69850048305278,522.7208207934336,1414.5180822834955,5.530841400996872,0.9971573058875806,0.2272393838128617,0.09087945227809928,0.0603553671855897,0.03537370608851577,0.02290325209878556,0.21217859024491148,0.13080424271601115,312.4677642839677,0.2703642655604773,0.5864070863351014,3.43030303030303,2.387878787878788,0.4571181513930558,0.07325269927574941,2.0
138,22975,19249.0,-0.021130975129831083,0.05003656521707955,1.5840599435079363,1.1984126984119048,0.5198467615539684,0.3680721531777225,124.91269841269842,51.93996840064805,492.9000987064263,1121.7452701046193,5.686020089118742,0.8149039398914961,0.14350028137310072,0.06777965359844933,0.04201838304258113,0.019320952916901144,0.008128556243356469,0.07538088769802274,0.07509607566857995,104.33420871631338,0.26318021101624284,0.6349834299937571,0.6111111111111112,1.2936507936507935,-0.05925079066918579,-0.023362807640963632,1.0
139,22aaa,1518.0,-0.13450298933722926,0.02911798274498132,1.8000262585900004,0.4,0.52451792789,-0.6212209355849028,85.03999999999998,33.570727989988214,528.8320158102766,1522.1965130148858,5.474018555746281,1.1316107192815144,0.18032786885245905,0.09836065573770493,0.07962529274004684,0.04566744730679157,0.033957845433255265,0.20709892805825367,0.18604072468145247,492.71428571428567,0.280326886559247,0.55917077268931,3.0,3.0,0.01657620081971934,-0.5454023803049262,
140,23cc9,8220.0,0.3240831052896401,0.3922897270761605,1.6600083506292311,0.6461538461538462,0.5228537139292309,0.22631431282327266,109.58769230769232,45.22829419902818,463.8566909975669,1176.2524055325541,5.552924664604339,0.855859276801891,0.13834816462736374,0.06270856507230256,0.04185205784204672,0.02002224694104561,0.010011123470522805,0.06563193789333807,0.06986739452047491,81.36234705228031,0.3043682254830224,0.6202530123703082,0.6307692307692307,1.5230769230769232,0.04139322033292553,-0.0490202346867494,
141,2519d,35908.0,-0.2026961394704372,-0.11093270457306452,1.5624366998972097,0.8418604651162791,0.503689105836279,0.3487990788754285,110.57860465116279,45.06386856873642,610.8987969254762,1513.1813079439637,5.712520398946108,0.9987297222559852,0.20240341235337544,0.1153309818718727,0.07206135673857764,0.04171109835124272,0.024321220572553526,0.14657238419597268,0.1384368175845844,355.1919448773685,0.2426855122097201,0.597858209286739,2.8976744186046512,2.562790697674419,0.29579746286462905,-0.018440160751639262,2.0
142,28b63,2001.0,0.5788348257907652,0.2932561760879933,1.6380102720666665,1.2222222222222223,0.5656115757666665,0.21397417588656248,168.73333333333332,72.93174891636701,425.87556221889054,975.9159190255548,5.524508113068133,0.8574616785033359,0.15889691398555486,0.07550886408404467,0.03742613263296126,0.015758371634931056,0.005252790544977019,0.14595664740742914,0.08510088568636838,181.17990807616547,0.2749572942367379,0.63601005306885,1.6666666666666667,1.7777777777777777,0.30352866894616143,0.26149237705921724,
143,29be0,28620.0,0.032625339937059364,-0.005959576686327997,1.5630732787333337,0.8277777777761111,0.5190322040550001,0.22076809272817144,103.99694444444442,40.63786252375599,723.8830188679245,1747.1373844949685,5.823701874146799,1.1087000572780017,0.2865456854134702,0.1391460769271467,0.09618538701655996,0.05597587429236548,0.0371937992698799,0.2053447480523748,0.15259908384962922,444.4513517803291,0.2760429111198325,0.5066476461300283,3.5222222222222217,2.2388888888888894,0.6838325015456209,0.018471799517506982,3.0
144,2dea8,25443.0,0.019341522285871573,-0.047986636128701736,1.4972910829209152,1.1503267973856208,0.4955172999738562,0.6237669291152664,134.23398692810454,53.77604040369493,433.3687065204575,1109.9576283468482,5.497770212399087,0.8587065205392138,0.14226001729605073,0.06053617757278755,0.03449601229941385,0.01796867493033535,0.010521764197174979,0.0990374883722045,0.0741677521517542,123.02901892956663,0.29858749969065473,0.5969954038757063,1.3986928104575165,1.5490196078431373,0.03420304033021237,-0.0691175362554257,0.0
145,30836,17386.0,-0.12466282007705877,-0.3009389683935895,1.550264806375652,1.1999999999991309,0.5035179408330435,0.035581756523582767,117.25565217391302,52.979708448106614,387.00972046474175,1033.5853456511236,5.421731621682112,0.8036747346328411,0.09442400634783236,0.04948423862078915,0.03202769963211426,0.01565317752290269,0.009088941787491886,0.09355378536565882,0.0756901592724894,117.69393349202915,0.2684195096696209,0.6498019584504771,1.4086956521739131,1.8782608695652172,-0.21967636632499327,0.050051150375175234,0.0
146,3a7c5,10822.0,-0.12526184938923152,-0.12346693244884605,1.6393291956428573,0.7755102040816326,0.563393172367347,-0.18121045644146086,162.0530612244898,71.29486628912122,651.3547403437443,1571.391829370163,5.742152537699182,0.9956076929073868,0.2863512509289076,0.12137726034183804,0.07629427792915533,0.04173891503591776,0.02452316076294278,0.15739592889541745,0.08967660643402492,282.0401288085212,0.2983613469208916,0.5541825097254688,4.367346938775509,2.3877551020408165,0.17526381878660838,0.15253182506305588,3.0
147,3d90b,16963.0,-0.1935392961983068,0.00821430949889175,1.4122813194111112,1.7222222222240742,0.4678657685055555,0.7900709020558693,123.06666666666668,59.62632549125246,469.40853622590345,1104.9882133256096,5.568736039686439,0.9632090204211652,0.2271867268228788,0.07306068985591617,0.03391063891718818,0.018265172463979042,0.009678358317566584,0.11316637773124938,0.07030958469909168,135.68636297482172,0.28581357214871544,0.6472594545938564,1.0,1.398148148148148,-0.06590174966979688,0.03347121444865896,1.0
148,3effe,14669.0,-0.014073311730520616,0.0001786201624299463,1.6016981700040405,0.7676767676757575,0.5284268999454547,0.10516511667726072,98.010101010101,40.3292305369688,440.18535687504266,1143.3797498885895,5.533618243248212,0.8219501880853911,0.14912885126488828,0.06024214981789546,0.04094891229451718,0.023329067821635987,0.013387144403976769,0.1877769586873172,0.10927724299009918,188.2310266758539,0.2846061535352337,0.5642603563491893,0.9393939393939394,1.5353535353535352,-0.21694031024010854,-0.022835356535704184,1.0
149,3f1b8,12337.0,0.0935420974082653,0.0047489744367147785,1.5635998383568963,0.4913793103448276,0.5305902292206897,0.1303388489546536,72.76293103448276,32.0700124867383,556.9407473453838,1421.8356822555606,5.620017616343207,0.9861455430513344,0.19525250174540376,0.1047242262043286,0.0629508959739353,0.03444263439609028,0.021177565743542005,0.1894765668492484,0.16296476901005036,321.0709797533163,0.25187755264540923,0.5715827091446318,2.4396551724137927,1.9741379310344829,-0.03006895061019005,-0.02004970338295875,2.0
150,3f286,1965.0,-0.17136234847914614,0.1778239206000463,1.5503501400428572,1.0,0.5130252100857143,0.357657627041617,160.71428571428572,82.13548621173487,537.5129770992367,1281.5216171622376,5.669530715909184,1.0031558185601128,0.289002557544757,0.11508951406649615,0.06905370843989769,0.030690537084398974,0.02216538789428815,0.29756043818444994,0.18257457846460207,406.20034100596763,0.3296604731895393,0.4582759231032726,1.4285714285714286,2.2857142857142856,-0.14439378898298633,0.34175718062956145,
